image,suspected_duplicate,duplicate_type,similarity_score,recommended_action
PCOS\Image_SETA_791.jpg,PCOS\Image_SETB_792.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_792.jpg,PCOS\Image_SETB_699.jpg,near_duplicate,4,review
PCOS\Image_SETA_792.jpg,PCOS\Image_SETB_700.jpg,near_duplicate,4,review
PCOS\Image_SETA_792.jpg,PCOS\Image_SETB_791.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_792.jpg,PCOS\Image_SETB_792.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_793.jpg,PCOS\Image_SETA_794.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_793.jpg,PCOS\Image_SETB_793.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_793.jpg,PCOS\Image_SETB_794.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_794.jpg,PCOS\Image_SETB_793.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_794.jpg,PCOS\Image_SETB_794.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_795.jpg,PCOS\Image_SETA_796.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_795.jpg,PCOS\Image_SETB_795.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_795.jpg,PCOS\Image_SETB_796.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_796.jpg,PCOS\Image_SETB_795.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_796.jpg,PCOS\Image_SETB_796.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_797.jpg,PCOS\Image_SETA_798.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_797.jpg,PCOS\Image_SETB_797.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_797.jpg,PCOS\Image_SETB_798.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_798.jpg,PCOS\Image_SETB_797.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_798.jpg,PCOS\Image_SETB_798.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_799.jpg,PCOS\Image_SETA_800.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_799.jpg,PCOS\Image_SETB_799.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_799.jpg,PCOS\Image_SETB_800.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_800.jpg,PCOS\Image_SETB_799.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_800.jpg,PCOS\Image_SETB_800.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_801.jpg,PCOS\Image_SETA_802.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_801.jpg,PCOS\Image_SETA_903.jpg,near_duplicate,4,review
PCOS\Image_SETA_801.jpg,PCOS\Image_SETA_904.jpg,near_duplicate,4,review
PCOS\Image_SETA_801.jpg,PCOS\Image_SETB_231.jpg,near_duplicate,4,review
PCOS\Image_SETA_801.jpg,PCOS\Image_SETB_232.jpg,near_duplicate,4,review
PCOS\Image_SETA_801.jpg,PCOS\Image_SETB_801.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_801.jpg,PCOS\Image_SETB_802.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_801.jpg,PCOS\Image_SETB_903.jpg,near_duplicate,4,review
PCOS\Image_SETA_801.jpg,PCOS\Image_SETB_904.jpg,near_duplicate,4,review
PCOS\Image_SETA_802.jpg,PCOS\Image_SETA_903.jpg,near_duplicate,4,review
PCOS\Image_SETA_802.jpg,PCOS\Image_SETA_904.jpg,near_duplicate,4,review
PCOS\Image_SETA_802.jpg,PCOS\Image_SETB_231.jpg,near_duplicate,4,review
PCOS\Image_SETA_802.jpg,PCOS\Image_SETB_232.jpg,near_duplicate,4,review
PCOS\Image_SETA_802.jpg,PCOS\Image_SETB_801.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_802.jpg,PCOS\Image_SETB_802.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_802.jpg,PCOS\Image_SETB_903.jpg,near_duplicate,4,review
PCOS\Image_SETA_802.jpg,PCOS\Image_SETB_904.jpg,near_duplicate,4,review
PCOS\Image_SETA_803.jpg,PCOS\Image_SETA_804.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_803.jpg,PCOS\Image_SETB_803.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_803.jpg,PCOS\Image_SETB_804.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_804.jpg,PCOS\Image_SETB_803.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_804.jpg,PCOS\Image_SETB_804.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_805.jpg,PCOS\Image_SETA_806.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_805.jpg,PCOS\Image_SETB_805.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_805.jpg,PCOS\Image_SETB_806.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_806.jpg,PCOS\Image_SETB_805.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_806.jpg,PCOS\Image_SETB_806.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_807.jpg,PCOS\Image_SETA_808.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_807.jpg,PCOS\Image_SETB_807.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_807.jpg,PCOS\Image_SETB_808.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_808.jpg,PCOS\Image_SETB_807.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_808.jpg,PCOS\Image_SETB_808.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_809.jpg,PCOS\Image_SETA_810.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_809.jpg,PCOS\Image_SETB_809.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_809.jpg,PCOS\Image_SETB_810.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_810.jpg,PCOS\Image_SETB_809.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_810.jpg,PCOS\Image_SETB_810.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_811.jpg,PCOS\Image_SETA_812.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_811.jpg,PCOS\Image_SETB_811.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_811.jpg,PCOS\Image_SETB_812.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_812.jpg,PCOS\Image_SETB_811.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_812.jpg,PCOS\Image_SETB_812.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_813.jpg,PCOS\Image_SETA_814.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_813.jpg,PCOS\Image_SETB_813.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_813.jpg,PCOS\Image_SETB_814.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_814.jpg,PCOS\Image_SETB_813.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_814.jpg,PCOS\Image_SETB_814.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_815.jpg,PCOS\Image_SETA_816.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_815.jpg,PCOS\Image_SETB_815.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_815.jpg,PCOS\Image_SETB_816.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_816.jpg,PCOS\Image_SETB_815.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_816.jpg,PCOS\Image_SETB_816.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_817.jpg,PCOS\Image_SETA_818.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_817.jpg,PCOS\Image_SETB_817.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_817.jpg,PCOS\Image_SETB_818.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_818.jpg,PCOS\Image_SETB_817.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_818.jpg,PCOS\Image_SETB_818.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_819.jpg,PCOS\Image_SETA_820.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_819.jpg,PCOS\Image_SETB_685.jpg,near_duplicate,4,review
PCOS\Image_SETA_819.jpg,PCOS\Image_SETB_686.jpg,near_duplicate,4,review
PCOS\Image_SETA_819.jpg,PCOS\Image_SETB_819.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_819.jpg,PCOS\Image_SETB_820.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_820.jpg,PCOS\Image_SETB_685.jpg,near_duplicate,4,review
PCOS\Image_SETA_820.jpg,PCOS\Image_SETB_686.jpg,near_duplicate,4,review
PCOS\Image_SETA_820.jpg,PCOS\Image_SETB_819.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_820.jpg,PCOS\Image_SETB_820.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_821.jpg,PCOS\Image_SETA_822.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_821.jpg,PCOS\Image_SETB_821.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_821.jpg,PCOS\Image_SETB_822.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_822.jpg,PCOS\Image_SETB_821.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_822.jpg,PCOS\Image_SETB_822.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_823.jpg,PCOS\Image_SETA_824.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_823.jpg,PCOS\Image_SETB_183.jpg,near_duplicate,4,review
PCOS\Image_SETA_823.jpg,PCOS\Image_SETB_184.jpg,near_duplicate,4,review
PCOS\Image_SETA_823.jpg,PCOS\Image_SETB_823.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_823.jpg,PCOS\Image_SETB_824.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_824.jpg,PCOS\Image_SETB_183.jpg,near_duplicate,4,review
PCOS\Image_SETA_824.jpg,PCOS\Image_SETB_184.jpg,near_duplicate,4,review
PCOS\Image_SETA_824.jpg,PCOS\Image_SETB_823.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_824.jpg,PCOS\Image_SETB_824.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_825.jpg,PCOS\Image_SETA_826.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_825.jpg,PCOS\Image_SETB_825.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_825.jpg,PCOS\Image_SETB_826.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_826.jpg,PCOS\Image_SETB_825.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_826.jpg,PCOS\Image_SETB_826.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_827.jpg,PCOS\Image_SETA_828.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_827.jpg,PCOS\Image_SETB_827.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_827.jpg,PCOS\Image_SETB_828.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_828.jpg,PCOS\Image_SETB_827.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_828.jpg,PCOS\Image_SETB_828.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_829.jpg,PCOS\Image_SETA_830.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_829.jpg,PCOS\Image_SETB_829.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_829.jpg,PCOS\Image_SETB_830.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_830.jpg,PCOS\Image_SETB_829.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_830.jpg,PCOS\Image_SETB_830.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_831.jpg,PCOS\Image_SETA_832.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_831.jpg,PCOS\Image_SETB_831.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_831.jpg,PCOS\Image_SETB_832.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_832.jpg,PCOS\Image_SETB_831.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_832.jpg,PCOS\Image_SETB_832.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_833.jpg,PCOS\Image_SETA_834.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_833.jpg,PCOS\Image_SETB_833.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_833.jpg,PCOS\Image_SETB_834.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_834.jpg,PCOS\Image_SETB_833.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_834.jpg,PCOS\Image_SETB_834.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_835.jpg,PCOS\Image_SETA_836.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_835.jpg,PCOS\Image_SETB_835.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_835.jpg,PCOS\Image_SETB_836.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_836.jpg,PCOS\Image_SETB_835.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_836.jpg,PCOS\Image_SETB_836.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_837.jpg,PCOS\Image_SETA_838.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_837.jpg,PCOS\Image_SETB_491.jpg,near_duplicate,4,review
PCOS\Image_SETA_837.jpg,PCOS\Image_SETB_492.jpg,near_duplicate,4,review
PCOS\Image_SETA_837.jpg,PCOS\Image_SETB_837.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_837.jpg,PCOS\Image_SETB_838.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_838.jpg,PCOS\Image_SETB_491.jpg,near_duplicate,4,review
PCOS\Image_SETA_838.jpg,PCOS\Image_SETB_492.jpg,near_duplicate,4,review
PCOS\Image_SETA_838.jpg,PCOS\Image_SETB_837.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_838.jpg,PCOS\Image_SETB_838.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_839.jpg,PCOS\Image_SETA_840.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_839.jpg,PCOS\Image_SETB_839.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_839.jpg,PCOS\Image_SETB_840.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_840.jpg,PCOS\Image_SETB_839.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_840.jpg,PCOS\Image_SETB_840.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_841.jpg,PCOS\Image_SETA_842.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_841.jpg,PCOS\Image_SETB_841.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_841.jpg,PCOS\Image_SETB_842.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_842.jpg,PCOS\Image_SETB_841.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_842.jpg,PCOS\Image_SETB_842.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_843.jpg,PCOS\Image_SETA_844.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_843.jpg,PCOS\Image_SETB_843.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_843.jpg,PCOS\Image_SETB_844.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_844.jpg,PCOS\Image_SETB_843.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_844.jpg,PCOS\Image_SETB_844.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_845.jpg,PCOS\Image_SETA_846.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_845.jpg,PCOS\Image_SETB_845.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_845.jpg,PCOS\Image_SETB_846.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_846.jpg,PCOS\Image_SETB_845.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_846.jpg,PCOS\Image_SETB_846.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_847.jpg,PCOS\Image_SETA_848.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_847.jpg,PCOS\Image_SETB_309.jpg,near_duplicate,2,remove (keep anchor)
PCOS\Image_SETA_847.jpg,PCOS\Image_SETB_310.jpg,near_duplicate,2,remove (keep anchor)
PCOS\Image_SETA_847.jpg,PCOS\Image_SETB_847.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_847.jpg,PCOS\Image_SETB_848.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_848.jpg,PCOS\Image_SETB_309.jpg,near_duplicate,2,remove (keep anchor)
PCOS\Image_SETA_848.jpg,PCOS\Image_SETB_310.jpg,near_duplicate,2,remove (keep anchor)
PCOS\Image_SETA_848.jpg,PCOS\Image_SETB_847.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_848.jpg,PCOS\Image_SETB_848.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_849.jpg,PCOS\Image_SETA_850.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_849.jpg,PCOS\Image_SETB_849.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_849.jpg,PCOS\Image_SETB_850.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_850.jpg,PCOS\Image_SETB_849.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_850.jpg,PCOS\Image_SETB_850.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_851.jpg,PCOS\Image_SETA_852.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_851.jpg,PCOS\Image_SETB_851.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_851.jpg,PCOS\Image_SETB_852.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_852.jpg,PCOS\Image_SETB_851.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_852.jpg,PCOS\Image_SETB_852.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_853.jpg,PCOS\Image_SETA_854.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_853.jpg,PCOS\Image_SETB_853.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_853.jpg,PCOS\Image_SETB_854.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_854.jpg,PCOS\Image_SETB_853.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_854.jpg,PCOS\Image_SETB_854.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_855.jpg,PCOS\Image_SETA_856.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_855.jpg,PCOS\Image_SETB_855.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_855.jpg,PCOS\Image_SETB_856.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_856.jpg,PCOS\Image_SETB_855.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_856.jpg,PCOS\Image_SETB_856.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_857.jpg,PCOS\Image_SETA_858.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_857.jpg,PCOS\Image_SETB_857.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_857.jpg,PCOS\Image_SETB_858.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_858.jpg,PCOS\Image_SETB_857.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_858.jpg,PCOS\Image_SETB_858.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_859.jpg,PCOS\Image_SETA_860.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_859.jpg,PCOS\Image_SETB_859.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_859.jpg,PCOS\Image_SETB_860.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_860.jpg,PCOS\Image_SETB_859.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_860.jpg,PCOS\Image_SETB_860.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_861.jpg,PCOS\Image_SETA_862.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_861.jpg,PCOS\Image_SETB_861.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_861.jpg,PCOS\Image_SETB_862.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_862.jpg,PCOS\Image_SETB_861.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_862.jpg,PCOS\Image_SETB_862.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_863.jpg,PCOS\Image_SETA_864.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_863.jpg,PCOS\Image_SETB_863.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_863.jpg,PCOS\Image_SETB_864.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_864.jpg,PCOS\Image_SETB_863.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_864.jpg,PCOS\Image_SETB_864.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_865.jpg,PCOS\Image_SETA_866.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_865.jpg,PCOS\Image_SETB_865.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_865.jpg,PCOS\Image_SETB_866.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_866.jpg,PCOS\Image_SETB_865.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_866.jpg,PCOS\Image_SETB_866.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_867.jpg,PCOS\Image_SETA_868.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_867.jpg,PCOS\Image_SETB_867.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_867.jpg,PCOS\Image_SETB_868.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_868.jpg,PCOS\Image_SETB_867.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_868.jpg,PCOS\Image_SETB_868.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_869.jpg,PCOS\Image_SETA_870.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_869.jpg,PCOS\Image_SETB_869.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_869.jpg,PCOS\Image_SETB_870.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_870.jpg,PCOS\Image_SETB_869.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_870.jpg,PCOS\Image_SETB_870.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_871.jpg,PCOS\Image_SETA_872.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_871.jpg,PCOS\Image_SETB_871.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_871.jpg,PCOS\Image_SETB_872.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_872.jpg,PCOS\Image_SETB_871.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_872.jpg,PCOS\Image_SETB_872.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_873.jpg,PCOS\Image_SETA_874.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_873.jpg,PCOS\Image_SETB_873.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_873.jpg,PCOS\Image_SETB_874.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_874.jpg,PCOS\Image_SETB_873.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_874.jpg,PCOS\Image_SETB_874.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_875.jpg,PCOS\Image_SETA_876.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_875.jpg,PCOS\Image_SETB_875.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_875.jpg,PCOS\Image_SETB_876.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_876.jpg,PCOS\Image_SETB_875.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_876.jpg,PCOS\Image_SETB_876.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_877.jpg,PCOS\Image_SETA_878.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_877.jpg,PCOS\Image_SETB_877.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_877.jpg,PCOS\Image_SETB_878.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_878.jpg,PCOS\Image_SETB_877.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_878.jpg,PCOS\Image_SETB_878.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_879.jpg,PCOS\Image_SETA_880.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_879.jpg,PCOS\Image_SETB_879.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_879.jpg,PCOS\Image_SETB_880.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_880.jpg,PCOS\Image_SETB_879.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_880.jpg,PCOS\Image_SETB_880.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_881.jpg,PCOS\Image_SETA_882.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_881.jpg,PCOS\Image_SETB_881.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_881.jpg,PCOS\Image_SETB_882.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_882.jpg,PCOS\Image_SETB_881.jpg,near_duplicate,0,remove (keep anchor)
